cure-t1-500n-3D-5S	2	k-means++	300	10	auto	0.6056708741692348
pmf	2	k-means++	300	10	auto	0.6455141039792022
elly0_d2_c25	2	k-means++	300	10	auto	0.30447035398006606
4d-30c-no1	2	k-means++	300	10	auto	0.27636361844711205
simplex	2	k-means++	300	10	auto	0.5771596324111234
elly1_d4_c35	2	k-means++	300	10	auto	0.25405366836943566
2d-25c-no2	2	k-means++	300	10	auto	0.32957602452205276
elly2_d3_c5	2	k-means++	300	10	auto	0.6133597246482448
DS-577	2	k-means++	300	10	auto	0.5583858681317769
cure-t2-500n-5D-2S	2	k-means++	300	10	auto	0.5415165303296813
4d-12c-no2	2	k-means++	300	10	auto	0.36685227966440426
elly2_d4_c25	2	k-means++	300	10	auto	0.29901269460283436
elly1_d3_c7	2	k-means++	300	10	auto	0.41639693113284637
target	2	k-means++	300	10	auto	0.2930759522930091
fourty	2	k-means++	300	10	auto	0.31635918187956436
4d-30c-no2	2	k-means++	300	10	auto	0.25444145310413796
sonar	2	k-means++	300	10	auto	0.008790113080792413
elly0_d2_c5	2	k-means++	300	10	auto	0.4566578606487035
cure-t2-500n-4D-3S	2	k-means++	300	10	auto	0.5481642887641935
cure-t1-500n-5D-5S	2	k-means++	300	10	auto	0.6056708741692348
4d-25c-no0	2	k-means++	300	10	auto	0.28970499155871704
2d-10c-no1	2	k-means++	300	10	auto	0.4345207826143562
3d-15c-no0	2	k-means++	300	10	auto	0.3461079908013641
aml28	2	k-means++	300	10	auto	0.7435360670010827
elly1_d2_c10	2	k-means++	300	10	auto	0.3591053993951031
spherical_6_2	2	k-means++	300	10	auto	0.5578858913022593
elly0_d2_c30	2	k-means++	300	10	auto	0.31327353741210645
cure-t1-500n-3D-3S	2	k-means++	300	10	auto	0.6056708741692347
3d-5c-no0	2	k-means++	300	10	auto	0.3943586628293662
balance-scale	2	k-means++	300	10	auto	0.10464470163492078
elly0_d2_c20	2	k-means++	300	10	auto	0.3274917593562984
3d-5c-no1	2	k-means++	300	10	auto	0.5831063990522685
elly0_d4_c17	2	k-means++	300	10	auto	0.3016763768190334
3-spiral	2	k-means++	300	10	auto	0.0005599853953344198
disk-1000n	2	k-means++	300	10	auto	1.4649977555025187e-07
elly0_d3_c12	2	k-means++	300	10	auto	0.30153205072908484
elly0_d4_c40	2	k-means++	300	10	auto	0.22052504344053814
elly0_d4_c35	2	k-means++	300	10	auto	0.25566061215531366
3d-15c-no2	2	k-means++	300	10	auto	0.33992530231263174
4d-5c-no0	2	k-means++	300	10	auto	0.5513256256736179
elly0_d3_c5	2	k-means++	300	10	auto	0.5255156872360901
ds3c3sc6	2	k-means++	300	10	auto	0.42510310454493694
elly0_d3_c17	2	k-means++	300	10	auto	0.2730108506903083
triangle2	2	k-means++	300	10	auto	0.48840796940833275
shapes	2	k-means++	300	10	auto	0.6666666666666666
cure-t0-500n-5D-4S	2	k-means++	300	10	auto	0.49515820998698645
elly1_d2_c12	2	k-means++	300	10	auto	0.26321561529725135
3d-2c-no1	2	k-means++	300	10	auto	0.739017609529373
elly2_d2_c25	2	k-means++	300	10	auto	0.3181730952393423
xclara	2	k-means++	300	10	auto	0.7035940565187409
sizes1	2	k-means++	300	10	auto	0.5936057894333179
square5	2	k-means++	300	10	auto	0.44457307134400365
2d-25c-no1	2	k-means++	300	10	auto	0.33866004561968555
3d-30c-no2	2	k-means++	300	10	auto	0.29926037680645606
4d-20c-no1	2	k-means++	300	10	auto	0.28381207304121786
cure-t2-500n-3D-5S	2	k-means++	300	10	auto	0.5375246132823804
cure-t0-500n-4D-4S	2	k-means++	300	10	auto	0.49515820998698645
elly1_d2_c20	2	k-means++	300	10	auto	0.32745693423378497
cure-t2-500n-3D-6S	2	k-means++	300	10	auto	0.5375246132823804
elly1_d2_c5	2	k-means++	300	10	auto	0.3979046773156914
square2	2	k-means++	300	10	auto	0.5824902448746704
glass	2	k-means++	300	10	auto	0.28635886252113024
elly2_d3_c40	2	k-means++	300	10	auto	0.2565942645131595
elly0_d2_c10	2	k-means++	300	10	auto	0.33800304426989525
dense-disk-3000	2	k-means++	300	10	auto	0.00018597452948293747
2d-30c-no2	2	k-means++	300	10	auto	0.31743534678512136
longsquare	2	k-means++	300	10	auto	0.5066082331220548
4d-25c-no2	2	k-means++	300	10	auto	0.26467926957223054
ds850	2	k-means++	300	10	auto	0.47537974712883163
